"ValueClassification","Value","DescriptionClassification","Description","DeprecationDate"
"(U) ","R","(U) ","RESTRICTED",
"(U) ","C","(U) ","CONFIDENTIAL",
"(U) ","S","(U) ","SECRET",
"(U) ","TS","(U) ","TOP SECRET",
"(U) ","U","(U) ","UNCLASSIFIED",

