"ValueClassification","Value","DescriptionClassification","Description","DeprecationDate"
"(U) ","urn:us:gov:ic:ntk:profile:agencydissem","(U) ","Agency Dissem",
"(U) ","urn:us:gov:ic:ntk:profile:datasphere","(U) ","Data Sphere",
"(U) ","urn:us:gov:ic:ntk:profile:grp-ind","(U) ","Group and Individual",
"(U) ","urn:us:gov:ic:ntk:profile:role","(U) ","ROLE",

